Age,Frac_1,Frac_2,Frac_3,Frac_4,Frac_5,Frac_6,Frac_7,Frac_8,Frac_9
1.700264e-01,6.197200e-02,4.036569e-01,3.051853e-01,1.342152e-01,6.641052e-02,2.412058e-02,4.439574e-03,0.000000e+00,0.000000e+00
1.700578e-01,6.200872e-02,4.037728e-01,3.051547e-01,1.341589e-01,6.636886e-02,2.410092e-02,4.435135e-03,0.000000e+00,0.000000e+00
1.700892e-01,6.204544e-02,4.038887e-01,3.051240e-01,1.341026e-01,6.632722e-02,2.408128e-02,4.430700e-03,0.000000e+00,0.000000e+00
1.701206e-01,6.208218e-02,4.040046e-01,3.050933e-01,1.340464e-01,6.628561e-02,2.406165e-02,4.426270e-03,0.000000e+00,0.000000e+00
1.701520e-01,6.211893e-02,4.041204e-01,3.050626e-01,1.339901e-01,6.624402e-02,2.404204e-02,4.421844e-03,0.000000e+00,0.000000e+00
1.701834e-01,6.215569e-02,4.042363e-01,3.050318e-01,1.339339e-01,6.620245e-02,2.402244e-02,4.417422e-03,0.000000e+00,0.000000e+00
1.702148e-01,6.219245e-02,4.043520e-01,3.050010e-01,1.338777e-01,6.616090e-02,2.400286e-02,4.413005e-03,0.000000e+00,0.000000e+00
1.702462e-01,6.222923e-02,4.044678e-01,3.049702e-01,1.338215e-01,6.611937e-02,2.398329e-02,4.408593e-03,0.000000e+00,0.000000e+00
1.702776e-01,6.226602e-02,4.045836e-01,3.049393e-01,1.337653e-01,6.607786e-02,2.396374e-02,4.404185e-03,0.000000e+00,0.000000e+00
1.703090e-01,6.230282e-02,4.046993e-01,3.049084e-01,1.337091e-01,6.603638e-02,2.394421e-02,4.399781e-03,0.000000e+00,0.000000e+00
1.703404e-01,6.233963e-02,4.048150e-01,3.048775e-01,1.336529e-01,6.599492e-02,2.392469e-02,4.395382e-03,0.000000e+00,0.000000e+00
1.703718e-01,6.237645e-02,4.049306e-01,3.048465e-01,1.335968e-01,6.595348e-02,2.390518e-02,4.390987e-03,0.000000e+00,0.000000e+00
1.704032e-01,6.241329e-02,4.050463e-01,3.048155e-01,1.335406e-01,6.591206e-02,2.388569e-02,4.386596e-03,0.000000e+00,0.000000e+00
1.704346e-01,6.245013e-02,4.051619e-01,3.047845e-01,1.334845e-01,6.587066e-02,2.386621e-02,4.382210e-03,0.000000e+00,0.000000e+00
1.704660e-01,6.248698e-02,4.052775e-01,3.047534e-01,1.334283e-01,6.582928e-02,2.384675e-02,4.377828e-03,0.000000e+00,0.000000e+00
1.704974e-01,6.252384e-02,4.053930e-01,3.047223e-01,1.333722e-01,6.578793e-02,2.382731e-02,4.373451e-03,0.000000e+00,0.000000e+00
1.705288e-01,6.256072e-02,4.055085e-01,3.046911e-01,1.333161e-01,6.574659e-02,2.380788e-02,4.369078e-03,0.000000e+00,0.000000e+00
1.705602e-01,6.259760e-02,4.056240e-01,3.046599e-01,1.332600e-01,6.570528e-02,2.378846e-02,4.364709e-03,0.000000e+00,0.000000e+00
1.705916e-01,6.263450e-02,4.057395e-01,3.046287e-01,1.332039e-01,6.566399e-02,2.376906e-02,4.360345e-03,0.000000e+00,0.000000e+00
1.706230e-01,6.267140e-02,4.058550e-01,3.045974e-01,1.331478e-01,6.562272e-02,2.374968e-02,4.355985e-03,0.000000e+00,0.000000e+00
1.706544e-01,6.270832e-02,4.059704e-01,3.045661e-01,1.330917e-01,6.558148e-02,2.373030e-02,4.351629e-03,0.000000e+00,0.000000e+00
1.706858e-01,6.274524e-02,4.060858e-01,3.045348e-01,1.330356e-01,6.554025e-02,2.371095e-02,4.347278e-03,0.000000e+00,0.000000e+00
1.707172e-01,6.278218e-02,4.062012e-01,3.045035e-01,1.329796e-01,6.549905e-02,2.369161e-02,4.342931e-03,0.000000e+00,0.000000e+00
1.707486e-01,6.281912e-02,4.063165e-01,3.044721e-01,1.329235e-01,6.545786e-02,2.367228e-02,4.338589e-03,0.000000e+00,0.000000e+00
1.707800e-01,6.285608e-02,4.064319e-01,3.044406e-01,1.328675e-01,6.541670e-02,2.365297e-02,4.334251e-03,0.000000e+00,0.000000e+00
1.708114e-01,6.289305e-02,4.065472e-01,3.044092e-01,1.328115e-01,6.537556e-02,2.363368e-02,4.329917e-03,0.000000e+00,0.000000e+00
1.708428e-01,6.293003e-02,4.066624e-01,3.043777e-01,1.327555e-01,6.533444e-02,2.361440e-02,4.325587e-03,0.000000e+00,0.000000e+00
1.708742e-01,6.296701e-02,4.067777e-01,3.043461e-01,1.326995e-01,6.529335e-02,2.359513e-02,4.321262e-03,0.000000e+00,0.000000e+00
1.709056e-01,6.300401e-02,4.068929e-01,3.043145e-01,1.326435e-01,6.525227e-02,2.357588e-02,4.316941e-03,0.000000e+00,0.000000e+00
1.709370e-01,6.304102e-02,4.070081e-01,3.042829e-01,1.325875e-01,6.521122e-02,2.355664e-02,4.312625e-03,0.000000e+00,0.000000e+00
1.709683e-01,6.307804e-02,4.071232e-01,3.042513e-01,1.325315e-01,6.517018e-02,2.353742e-02,4.308313e-03,0.000000e+00,0.000000e+00
1.709997e-01,6.311507e-02,4.072384e-01,3.042196e-01,1.324755e-01,6.512917e-02,2.351822e-02,4.304005e-03,0.000000e+00,0.000000e+00
1.710311e-01,6.315211e-02,4.073535e-01,3.041879e-01,1.324196e-01,6.508818e-02,2.349903e-02,4.299701e-03,0.000000e+00,0.000000e+00
1.710625e-01,6.318916e-02,4.074686e-01,3.041561e-01,1.323637e-01,6.504721e-02,2.347985e-02,4.295402e-03,0.000000e+00,0.000000e+00
1.710939e-01,6.322622e-02,4.075836e-01,3.041244e-01,1.323077e-01,6.500627e-02,2.346069e-02,4.291107e-03,0.000000e+00,0.000000e+00
1.711253e-01,6.326330e-02,4.076987e-01,3.040925e-01,1.322518e-01,6.496534e-02,2.344154e-02,4.286816e-03,0.000000e+00,0.000000e+00
1.711567e-01,6.330038e-02,4.078137e-01,3.040607e-01,1.321959e-01,6.492444e-02,2.342241e-02,4.282530e-03,0.000000e+00,0.000000e+00
1.711881e-01,6.333747e-02,4.079287e-01,3.040288e-01,1.321400e-01,6.488355e-02,2.340329e-02,4.278248e-03,0.000000e+00,0.000000e+00
1.712195e-01,6.337457e-02,4.080436e-01,3.039969e-01,1.320841e-01,6.484269e-02,2.338419e-02,4.273970e-03,0.000000e+00,0.000000e+00
1.712509e-01,6.341169e-02,4.081585e-01,3.039649e-01,1.320282e-01,6.480185e-02,2.336510e-02,4.269696e-03,0.000000e+00,0.000000e+00
1.712823e-01,6.344881e-02,4.082734e-01,3.039329e-01,1.319723e-01,6.476103e-02,2.334603e-02,4.265427e-03,0.000000e+00,0.000000e+00
1.713137e-01,6.348594e-02,4.083883e-01,3.039009e-01,1.319165e-01,6.472023e-02,2.332697e-02,4.261162e-03,0.000000e+00,0.000000e+00
1.713451e-01,6.352309e-02,4.085032e-01,3.038688e-01,1.318606e-01,6.467946e-02,2.330793e-02,4.256901e-03,0.000000e+00,0.000000e+00
1.713765e-01,6.356024e-02,4.086180e-01,3.038367e-01,1.318048e-01,6.463870e-02,2.328890e-02,4.252645e-03,0.000000e+00,0.000000e+00
1.714079e-01,6.359741e-02,4.087328e-01,3.038046e-01,1.317490e-01,6.459797e-02,2.326989e-02,4.248393e-03,0.000000e+00,0.000000e+00
1.714393e-01,6.363459e-02,4.088475e-01,3.037724e-01,1.316931e-01,6.455726e-02,2.325089e-02,4.244145e-03,0.000000e+00,0.000000e+00
1.714707e-01,6.367177e-02,4.089623e-01,3.037402e-01,1.316373e-01,6.451657e-02,2.323191e-02,4.239901e-03,0.000000e+00,0.000000e+00
1.715021e-01,6.370897e-02,4.090770e-01,3.037080e-01,1.315815e-01,6.447590e-02,2.321294e-02,4.235662e-03,0.000000e+00,0.000000e+00
1.715335e-01,6.374617e-02,4.091917e-01,3.036757e-01,1.315257e-01,6.443525e-02,2.319398e-02,4.231426e-03,0.000000e+00,0.000000e+00
1.715649e-01,6.378339e-02,4.093063e-01,3.036434e-01,1.314700e-01,6.439462e-02,2.317504e-02,4.227195e-03,0.000000e+00,0.000000e+00
1.715963e-01,6.382062e-02,4.094210e-01,3.036111e-01,1.314142e-01,6.435402e-02,2.315612e-02,4.222969e-03,0.000000e+00,0.000000e+00
1.716277e-01,6.385786e-02,4.095356e-01,3.035787e-01,1.313584e-01,6.431343e-02,2.313721e-02,4.218746e-03,0.000000e+00,0.000000e+00
1.716591e-01,6.389511e-02,4.096502e-01,3.035463e-01,1.313027e-01,6.427287e-02,2.311831e-02,4.214528e-03,0.000000e+00,0.000000e+00
1.716905e-01,6.393237e-02,4.097647e-01,3.035139e-01,1.312470e-01,6.423233e-02,2.309943e-02,4.210314e-03,0.000000e+00,0.000000e+00
1.717219e-01,6.396963e-02,4.098792e-01,3.034814e-01,1.311912e-01,6.419181e-02,2.308056e-02,4.206104e-03,0.000000e+00,0.000000e+00
1.717533e-01,6.400691e-02,4.099937e-01,3.034489e-01,1.311355e-01,6.415131e-02,2.306171e-02,4.201898e-03,0.000000e+00,0.000000e+00
1.717847e-01,6.404420e-02,4.101082e-01,3.034164e-01,1.310798e-01,6.411083e-02,2.304288e-02,4.197697e-03,0.000000e+00,0.000000e+00
1.718161e-01,6.408150e-02,4.102227e-01,3.033838e-01,1.310241e-01,6.407038e-02,2.302405e-02,4.193499e-03,0.000000e+00,0.000000e+00
1.718475e-01,6.411881e-02,4.103371e-01,3.033512e-01,1.309684e-01,6.402994e-02,2.300524e-02,4.189306e-03,0.000000e+00,0.000000e+00
1.718789e-01,6.415614e-02,4.104515e-01,3.033185e-01,1.309128e-01,6.398953e-02,2.298645e-02,4.185117e-03,0.000000e+00,0.000000e+00
1.719103e-01,6.419347e-02,4.105658e-01,3.032858e-01,1.308571e-01,6.394913e-02,2.296767e-02,4.180933e-03,0.000000e+00,0.000000e+00
1.719417e-01,6.423081e-02,4.106802e-01,3.032531e-01,1.308015e-01,6.390876e-02,2.294891e-02,4.176752e-03,0.000000e+00,0.000000e+00
1.719731e-01,6.426816e-02,4.107945e-01,3.032204e-01,1.307458e-01,6.386841e-02,2.293016e-02,4.172576e-03,0.000000e+00,0.000000e+00
1.720045e-01,6.430552e-02,4.109088e-01,3.031876e-01,1.306902e-01,6.382808e-02,2.291142e-02,4.168404e-03,0.000000e+00,0.000000e+00
1.720359e-01,6.434290e-02,4.110230e-01,3.031548e-01,1.306346e-01,6.378777e-02,2.289270e-02,4.164236e-03,0.000000e+00,0.000000e+00
1.720673e-01,6.438028e-02,4.111373e-01,3.031219e-01,1.305790e-01,6.374749e-02,2.287400e-02,4.160072e-03,0.000000e+00,0.000000e+00
1.720987e-01,6.441767e-02,4.112515e-01,3.030890e-01,1.305234e-01,6.370722e-02,2.285531e-02,4.155912e-03,0.000000e+00,0.000000e+00
1.721301e-01,6.445508e-02,4.113657e-01,3.030561e-01,1.304678e-01,6.366698e-02,2.283663e-02,4.151757e-03,0.000000e+00,0.000000e+00
1.721615e-01,6.449249e-02,4.114798e-01,3.030232e-01,1.304122e-01,6.362675e-02,2.281797e-02,4.147605e-03,0.000000e+00,0.000000e+00
1.721929e-01,6.452992e-02,4.115939e-01,3.029902e-01,1.303566e-01,6.358655e-02,2.279932e-02,4.143458e-03,0.000000e+00,0.000000e+00
1.722243e-01,6.456735e-02,4.117080e-01,3.029571e-01,1.303011e-01,6.354637e-02,2.278068e-02,4.139315e-03,0.000000e+00,0.000000e+00
1.722557e-01,6.460480e-02,4.118221e-01,3.029241e-01,1.302455e-01,6.350621e-02,2.276207e-02,4.135176e-03,0.000000e+00,0.000000e+00
1.722871e-01,6.464225e-02,4.119362e-01,3.028910e-01,1.301900e-01,6.346607e-02,2.274346e-02,4.131041e-03,0.000000e+00,0.000000e+00
1.723185e-01,6.467972e-02,4.120502e-01,3.028579e-01,1.301345e-01,6.342596e-02,2.272487e-02,4.126911e-03,0.000000e+00,0.000000e+00
1.723499e-01,6.471719e-02,4.121642e-01,3.028247e-01,1.300790e-01,6.338586e-02,2.270630e-02,4.122784e-03,0.000000e+00,0.000000e+00
1.723813e-01,6.475468e-02,4.122781e-01,3.027915e-01,1.300235e-01,6.334579e-02,2.268773e-02,4.118662e-03,0.000000e+00,0.000000e+00
1.724127e-01,6.479218e-02,4.123921e-01,3.027583e-01,1.299680e-01,6.330573e-02,2.266919e-02,4.114544e-03,0.000000e+00,0.000000e+00
1.724441e-01,6.482968e-02,4.125060e-01,3.027250e-01,1.299125e-01,6.326570e-02,2.265065e-02,4.110429e-03,0.000000e+00,0.000000e+00
1.724755e-01,6.486720e-02,4.126199e-01,3.026917e-01,1.298570e-01,6.322569e-02,2.263214e-02,4.106319e-03,0.000000e+00,0.000000e+00
1.725069e-01,6.490473e-02,4.127337e-01,3.026584e-01,1.298016e-01,6.318570e-02,2.261363e-02,4.102214e-03,0.000000e+00,0.000000e+00
1.725383e-01,6.494227e-02,4.128475e-01,3.026251e-01,1.297461e-01,6.314573e-02,2.259514e-02,4.098112e-03,0.000000e+00,0.000000e+00
1.725697e-01,6.497982e-02,4.129613e-01,3.025917e-01,1.296907e-01,6.310578e-02,2.257667e-02,4.094014e-03,0.000000e+00,0.000000e+00
1.726011e-01,6.501737e-02,4.130751e-01,3.025582e-01,1.296353e-01,6.306585e-02,2.255821e-02,4.089920e-03,0.000000e+00,0.000000e+00
1.726325e-01,6.505494e-02,4.131889e-01,3.025248e-01,1.295799e-01,6.302595e-02,2.253976e-02,4.085831e-03,0.000000e+00,0.000000e+00
1.726639e-01,6.509252e-02,4.133026e-01,3.024913e-01,1.295245e-01,6.298606e-02,2.252133e-02,4.081746e-03,0.000000e+00,0.000000e+00
1.726953e-01,6.513011e-02,4.134163e-01,3.024578e-01,1.294691e-01,6.294620e-02,2.250291e-02,4.077664e-03,0.000000e+00,0.000000e+00
1.727267e-01,6.516771e-02,4.135299e-01,3.024242e-01,1.294137e-01,6.290635e-02,2.248451e-02,4.073587e-03,0.000000e+00,0.000000e+00
1.727581e-01,6.520532e-02,4.136436e-01,3.023906e-01,1.293583e-01,6.286653e-02,2.246612e-02,4.069514e-03,0.000000e+00,0.000000e+00
1.727895e-01,6.524294e-02,4.137572e-01,3.023570e-01,1.293030e-01,6.282673e-02,2.244775e-02,4.065445e-03,0.000000e+00,0.000000e+00
1.728209e-01,6.528057e-02,4.138708e-01,3.023233e-01,1.292476e-01,6.278695e-02,2.242939e-02,4.061380e-03,0.000000e+00,0.000000e+00
1.728523e-01,6.531821e-02,4.139843e-01,3.022896e-01,1.291923e-01,6.274719e-02,2.241104e-02,4.057319e-03,0.000000e+00,0.000000e+00
1.728837e-01,6.535587e-02,4.140979e-01,3.022559e-01,1.291370e-01,6.270746e-02,2.239271e-02,4.053262e-03,0.000000e+00,0.000000e+00
1.729151e-01,6.539353e-02,4.142114e-01,3.022221e-01,1.290816e-01,6.266774e-02,2.237439e-02,4.049209e-03,0.000000e+00,0.000000e+00
1.729465e-01,6.543120e-02,4.143248e-01,3.021883e-01,1.290263e-01,6.262804e-02,2.235609e-02,4.045160e-03,0.000000e+00,0.000000e+00
1.729779e-01,6.546888e-02,4.144383e-01,3.021545e-01,1.289710e-01,6.258837e-02,2.233780e-02,4.041115e-03,0.000000e+00,0.000000e+00
1.730093e-01,6.550657e-02,4.145517e-01,3.021206e-01,1.289158e-01,6.254872e-02,2.231952e-02,4.037075e-03,0.000000e+00,0.000000e+00
1.730407e-01,6.554428e-02,4.146651e-01,3.020867e-01,1.288605e-01,6.250908e-02,2.230126e-02,4.033038e-03,0.000000e+00,0.000000e+00
1.730721e-01,6.558199e-02,4.147785e-01,3.020528e-01,1.288052e-01,6.246947e-02,2.228302e-02,4.029005e-03,0.000000e+00,0.000000e+00
1.731035e-01,6.561971e-02,4.148918e-01,3.020189e-01,1.287500e-01,6.242988e-02,2.226478e-02,4.024977e-03,0.000000e+00,0.000000e+00
1.731349e-01,6.565745e-02,4.150051e-01,3.019849e-01,1.286947e-01,6.239031e-02,2.224657e-02,4.020952e-03,0.000000e+00,0.000000e+00
1.731663e-01,6.569519e-02,4.151184e-01,3.019508e-01,1.286395e-01,6.235076e-02,2.222836e-02,4.016932e-03,0.000000e+00,0.000000e+00
1.731977e-01,6.573294e-02,4.152317e-01,3.019168e-01,1.285843e-01,6.231124e-02,2.221017e-02,4.012915e-03,0.000000e+00,0.000000e+00
1.732291e-01,6.577071e-02,4.153449e-01,3.018827e-01,1.285291e-01,6.227173e-02,2.219200e-02,4.008903e-03,0.000000e+00,0.000000e+00
1.732605e-01,6.580848e-02,4.154581e-01,3.018486e-01,1.284739e-01,6.223224e-02,2.217384e-02,4.004894e-03,0.000000e+00,0.000000e+00
1.732919e-01,6.584627e-02,4.155713e-01,3.018144e-01,1.284187e-01,6.219278e-02,2.215569e-02,4.000890e-03,0.000000e+00,0.000000e+00
1.733233e-01,6.588406e-02,4.156844e-01,3.017802e-01,1.283635e-01,6.215334e-02,2.213756e-02,3.996889e-03,0.000000e+00,0.000000e+00
1.733547e-01,6.592187e-02,4.157975e-01,3.017460e-01,1.283084e-01,6.211391e-02,2.211944e-02,3.992893e-03,0.000000e+00,0.000000e+00
1.733861e-01,6.595968e-02,4.159106e-01,3.017117e-01,1.282532e-01,6.207451e-02,2.210133e-02,3.988900e-03,0.000000e+00,0.000000e+00
1.734175e-01,6.599751e-02,4.160237e-01,3.016774e-01,1.281981e-01,6.203513e-02,2.208324e-02,3.984912e-03,0.000000e+00,0.000000e+00
1.734489e-01,6.603535e-02,4.161367e-01,3.016431e-01,1.281430e-01,6.199577e-02,2.206516e-02,3.980927e-03,0.000000e+00,0.000000e+00
1.734803e-01,6.607319e-02,4.162497e-01,3.016087e-01,1.280878e-01,6.195643e-02,2.204710e-02,3.976946e-03,0.000000e+00,0.000000e+00
1.735117e-01,6.611105e-02,4.163627e-01,3.015744e-01,1.280327e-01,6.191711e-02,2.202905e-02,3.972970e-03,0.000000e+00,0.000000e+00
1.735431e-01,6.614892e-02,4.164757e-01,3.015399e-01,1.279776e-01,6.187782e-02,2.201102e-02,3.968997e-03,0.000000e+00,0.000000e+00
1.735745e-01,6.618679e-02,4.165886e-01,3.015055e-01,1.279226e-01,6.183854e-02,2.199300e-02,3.965029e-03,0.000000e+00,0.000000e+00
1.736059e-01,6.622468e-02,4.167015e-01,3.014710e-01,1.278675e-01,6.179928e-02,2.197499e-02,3.961064e-03,0.000000e+00,0.000000e+00
1.736373e-01,6.626258e-02,4.168144e-01,3.014365e-01,1.278124e-01,6.176005e-02,2.195700e-02,3.957103e-03,0.000000e+00,0.000000e+00
1.736687e-01,6.630049e-02,4.169272e-01,3.014019e-01,1.277574e-01,6.172084e-02,2.193902e-02,3.953147e-03,0.000000e+00,0.000000e+00
1.737001e-01,6.633840e-02,4.170400e-01,3.013673e-01,1.277023e-01,6.168164e-02,2.192106e-02,3.949194e-03,0.000000e+00,0.000000e+00
1.737315e-01,6.637633e-02,4.171528e-01,3.013327e-01,1.276473e-01,6.164247e-02,2.190311e-02,3.945245e-03,0.000000e+00,0.000000e+00
1.737629e-01,6.641427e-02,4.172656e-01,3.012981e-01,1.275923e-01,6.160332e-02,2.188517e-02,3.941300e-03,0.000000e+00,0.000000e+00
1.737943e-01,6.645222e-02,4.173783e-01,3.012634e-01,1.275373e-01,6.156419e-02,2.186725e-02,3.937359e-03,0.000000e+00,0.000000e+00
1.738257e-01,6.649018e-02,4.174910e-01,3.012286e-01,1.274823e-01,6.152508e-02,2.184934e-02,3.933422e-03,0.000000e+00,0.000000e+00
1.738571e-01,6.652815e-02,4.176037e-01,3.011939e-01,1.274273e-01,6.148599e-02,2.183144e-02,3.929489e-03,0.000000e+00,0.000000e+00
1.738885e-01,6.656613e-02,4.177164e-01,3.011591e-01,1.273724e-01,6.144692e-02,2.181356e-02,3.925560e-03,0.000000e+00,0.000000e+00
1.739199e-01,6.660411e-02,4.178290e-01,3.011243e-01,1.273174e-01,6.140788e-02,2.179570e-02,3.921635e-03,0.000000e+00,0.000000e+00
1.739513e-01,6.664211e-02,4.179416e-01,3.010895e-01,1.272624e-01,6.136885e-02,2.177785e-02,3.917714e-03,0.000000e+00,0.000000e+00
1.739827e-01,6.668012e-02,4.180541e-01,3.010546e-01,1.272075e-01,6.132984e-02,2.176001e-02,3.913797e-03,0.000000e+00,0.000000e+00
1.740141e-01,6.671814e-02,4.181667e-01,3.010197e-01,1.271526e-01,6.129086e-02,2.174218e-02,3.909883e-03,0.000000e+00,0.000000e+00
1.740455e-01,6.675617e-02,4.182792e-01,3.009847e-01,1.270977e-01,6.125190e-02,2.172437e-02,3.905974e-03,0.000000e+00,0.000000e+00
1.740769e-01,6.679421e-02,4.183917e-01,3.009497e-01,1.270428e-01,6.121295e-02,2.170657e-02,3.902068e-03,0.000000e+00,0.000000e+00
1.741083e-01,6.683227e-02,4.185041e-01,3.009147e-01,1.269879e-01,6.117403e-02,2.168879e-02,3.898166e-03,0.000000e+00,0.000000e+00
1.741397e-01,6.687033e-02,4.186166e-01,3.008797e-01,1.269330e-01,6.113513e-02,2.167102e-02,3.894269e-03,0.000000e+00,0.000000e+00
1.741711e-01,6.690840e-02,4.187290e-01,3.008446e-01,1.268781e-01,6.109625e-02,2.165327e-02,3.890375e-03,0.000000e+00,0.000000e+00
1.742025e-01,6.694648e-02,4.188413e-01,3.008095e-01,1.268233e-01,6.105739e-02,2.163552e-02,3.886485e-03,0.000000e+00,0.000000e+00
1.742339e-01,6.698457e-02,4.189537e-01,3.007744e-01,1.267684e-01,6.101855e-02,2.161780e-02,3.882599e-03,0.000000e+00,0.000000e+00
1.742653e-01,6.702267e-02,4.190660e-01,3.007392e-01,1.267136e-01,6.097973e-02,2.160008e-02,3.878717e-03,0.000000e+00,0.000000e+00
1.742967e-01,6.706078e-02,4.191783e-01,3.007040e-01,1.266588e-01,6.094093e-02,2.158238e-02,3.874838e-03,0.000000e+00,0.000000e+00
1.743281e-01,6.709891e-02,4.192906e-01,3.006688e-01,1.266040e-01,6.090216e-02,2.156470e-02,3.870964e-03,0.000000e+00,0.000000e+00
1.743595e-01,6.713704e-02,4.194028e-01,3.006335e-01,1.265492e-01,6.086340e-02,2.154702e-02,3.867093e-03,0.000000e+00,0.000000e+00
1.743909e-01,6.717518e-02,4.195150e-01,3.005982e-01,1.264944e-01,6.082466e-02,2.152936e-02,3.863226e-03,0.000000e+00,0.000000e+00
1.744223e-01,6.721333e-02,4.196272e-01,3.005629e-01,1.264396e-01,6.078595e-02,2.151172e-02,3.859364e-03,0.000000e+00,0.000000e+00
1.744537e-01,6.725149e-02,4.197393e-01,3.005275e-01,1.263848e-01,6.074726e-02,2.149409e-02,3.855505e-03,0.000000e+00,0.000000e+00
1.744851e-01,6.728967e-02,4.198515e-01,3.004921e-01,1.263301e-01,6.070858e-02,2.147647e-02,3.851650e-03,0.000000e+00,0.000000e+00
1.745165e-01,6.732785e-02,4.199635e-01,3.004567e-01,1.262753e-01,6.066993e-02,2.145887e-02,3.847798e-03,0.000000e+00,0.000000e+00
1.745479e-01,6.736604e-02,4.200756e-01,3.004212e-01,1.262206e-01,6.063130e-02,2.144128e-02,3.843951e-03,0.000000e+00,0.000000e+00
1.745793e-01,6.740425e-02,4.201877e-01,3.003857e-01,1.261659e-01,6.059269e-02,2.142370e-02,3.840107e-03,0.000000e+00,0.000000e+00
1.746107e-01,6.744246e-02,4.202997e-01,3.003502e-01,1.261112e-01,6.055410e-02,2.140614e-02,3.836268e-03,0.000000e+00,0.000000e+00
1.746420e-01,6.748068e-02,4.204116e-01,3.003146e-01,1.260565e-01,6.051553e-02,2.138859e-02,3.832432e-03,0.000000e+00,0.000000e+00
1.746734e-01,6.751892e-02,4.205236e-01,3.002791e-01,1.260018e-01,6.047698e-02,2.137105e-02,3.828600e-03,0.000000e+00,0.000000e+00
1.747048e-01,6.755716e-02,4.206355e-01,3.002434e-01,1.259471e-01,6.043845e-02,2.135353e-02,3.824771e-03,0.000000e+00,0.000000e+00
1.747362e-01,6.759541e-02,4.207474e-01,3.002078e-01,1.258925e-01,6.039994e-02,2.133602e-02,3.820947e-03,0.000000e+00,0.000000e+00
1.747676e-01,6.763368e-02,4.208593e-01,3.001721e-01,1.258378e-01,6.036145e-02,2.131853e-02,3.817126e-03,0.000000e+00,0.000000e+00
1.747990e-01,6.767195e-02,4.209711e-01,3.001364e-01,1.257832e-01,6.032298e-02,2.130105e-02,3.813310e-03,0.000000e+00,0.000000e+00
1.748304e-01,6.771024e-02,4.210830e-01,3.001006e-01,1.257286e-01,6.028454e-02,2.128358e-02,3.809497e-03,0.000000e+00,0.000000e+00
1.748618e-01,6.774853e-02,4.211947e-01,3.000649e-01,1.256739e-01,6.024611e-02,2.126613e-02,3.805688e-03,0.000000e+00,0.000000e+00
1.748932e-01,6.778684e-02,4.213065e-01,3.000291e-01,1.256193e-01,6.020771e-02,2.124869e-02,3.801882e-03,0.000000e+00,0.000000e+00
1.749246e-01,6.782515e-02,4.214182e-01,2.999932e-01,1.255647e-01,6.016932e-02,2.123126e-02,3.798081e-03,0.000000e+00,0.000000e+00
1.749560e-01,6.786348e-02,4.215299e-01,2.999573e-01,1.255102e-01,6.013096e-02,2.121385e-02,3.794283e-03,0.000000e+00,0.000000e+00
1.749874e-01,6.790181e-02,4.216416e-01,2.999214e-01,1.254556e-01,6.009262e-02,2.119645e-02,3.790489e-03,0.000000e+00,0.000000e+00
1.750188e-01,6.794016e-02,4.217533e-01,2.998855e-01,1.254010e-01,6.005429e-02,2.117907e-02,3.786699e-03,0.000000e+00,0.000000e+00
1.750502e-01,6.797851e-02,4.218649e-01,2.998495e-01,1.253465e-01,6.001599e-02,2.116170e-02,3.782913e-03,0.000000e+00,0.000000e+00
1.750816e-01,6.801688e-02,4.219765e-01,2.998135e-01,1.252920e-01,5.997771e-02,2.114434e-02,3.779130e-03,0.000000e+00,0.000000e+00
1.751130e-01,6.805525e-02,4.220880e-01,2.997775e-01,1.252374e-01,5.993945e-02,2.112699e-02,3.775352e-03,0.000000e+00,0.000000e+00
1.751444e-01,6.809364e-02,4.221996e-01,2.997414e-01,1.251829e-01,5.990121e-02,2.110966e-02,3.771577e-03,0.000000e+00,0.000000e+00
1.751758e-01,6.813203e-02,4.223111e-01,2.997053e-01,1.251284e-01,5.986299e-02,2.109235e-02,3.767805e-03,0.000000e+00,0.000000e+00
1.752072e-01,6.817044e-02,4.224225e-01,2.996692e-01,1.250739e-01,5.982479e-02,2.107504e-02,3.764038e-03,0.000000e+00,0.000000e+00
1.752386e-01,6.820885e-02,4.225340e-01,2.996331e-01,1.250195e-01,5.978661e-02,2.105775e-02,3.760274e-03,0.000000e+00,0.000000e+00
1.752700e-01,6.824728e-02,4.226454e-01,2.995969e-01,1.249650e-01,5.974845e-02,2.104047e-02,3.756514e-03,0.000000e+00,0.000000e+00
1.753014e-01,6.828572e-02,4.227568e-01,2.995607e-01,1.249105e-01,5.971032e-02,2.102321e-02,3.752758e-03,0.000000e+00,0.000000e+00
1.753328e-01,6.832416e-02,4.228682e-01,2.995244e-01,1.248561e-01,5.967220e-02,2.100596e-02,3.749006e-03,0.000000e+00,0.000000e+00
1.753642e-01,6.836262e-02,4.229795e-01,2.994881e-01,1.248017e-01,5.963410e-02,2.098872e-02,3.745257e-03,0.000000e+00,0.000000e+00
1.753956e-01,6.840109e-02,4.230908e-01,2.994518e-01,1.247473e-01,5.959603e-02,2.097150e-02,3.741512e-03,0.000000e+00,0.000000e+00
1.754270e-01,6.843956e-02,4.232021e-01,2.994155e-01,1.246929e-01,5.955797e-02,2.095429e-02,3.737771e-03,0.000000e+00,0.000000e+00
1.754584e-01,6.847805e-02,4.233133e-01,2.993791e-01,1.246385e-01,5.951994e-02,2.093710e-02,3.734034e-03,0.000000e+00,0.000000e+00
